listener,CondCode,date,time,trial,SNR,correct,order,response,step,rTime,rev
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06,  1,+20.0,1,1,1,8,10:53:13.34
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06,  2,+12.0,1,3,3,8,10:53:16.69
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06,  3, +4.0,1,3,3,8,10:53:20.19
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06,  4, -4.0,1,1,1,8,10:53:23.48
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06,  5,-12.0,1,2,2,8,10:53:27.55
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06,  6,-20.0,0,1,3,8,10:53:31.35
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06,  7,-14.0,0,1,2,6,10:53:34.99
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06,  8, -8.0,1,2,2,6,10:53:38.34
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06,  9, -8.0,1,1,1,6,10:53:41.63
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 10,-12.0,1,1,1,4,10:53:44.91
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 11,-12.0,1,1,1,4,10:53:48.28
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 12,-16.0,0,2,1,4,10:53:51.68
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 13,-14.0,1,1,1,2,10:53:55.21
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 14,-14.0,0,3,2,2,10:53:58.79
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 15,-12.0,0,2,3,2,10:54:02.48
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 16,-10.0,1,3,3,2,10:54:06.15
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 17,-10.0,1,3,3,2,10:54:09.56,*
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 18,-12.0,0,3,1,2,10:54:13.70,*
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 19,-10.0,1,3,3,2,10:54:17.18
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 20,-10.0,1,1,1,2,10:54:20.47,*
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 21,-12.0,1,2,2,2,10:54:23.72
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 22,-12.0,1,1,1,2,10:54:27.30
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 23,-14.0,0,2,1,2,10:54:30.87,*
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 24,-12.0,1,2,2,2,10:54:34.23
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 25,-12.0,1,2,2,2,10:54:37.57,*
SR,500HzS-S00-070rms-FixNz-1P,16-Mar-2018,10:53:06, 26,-14.0,0,2,1,2,10:54:41.37,*
