listener,CondCode,date,time,trial,SNR,correct,order,response,step,rTime,rev
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43,  1,+20.0,1,2,2,8,16:19:49.29
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43,  2,+12.0,1,2,2,8,16:19:52.68
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43,  3, +4.0,1,3,3,8,16:19:56.17
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43,  4, -4.0,0,1,2,8,16:20:00.36
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43,  5, +2.0,1,1,1,6,16:20:03.93
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43,  6, +2.0,1,1,1,6,16:20:07.60
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43,  7, -2.0,1,2,2,4,16:20:10.92
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43,  8, -2.0,1,2,2,4,16:20:14.38
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43,  9, -6.0,0,2,3,4,16:20:18.86
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43, 10, -4.0,1,2,2,2,16:20:22.36
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43, 11, -4.0,1,1,1,2,16:20:26.34,*
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43, 12, -6.0,0,2,3,2,16:20:30.21,*
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43, 13, -4.0,1,3,3,2,16:20:33.85
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43, 14, -4.0,1,1,1,2,16:20:37.52,*
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43, 15, -6.0,0,1,3,2,16:20:41.34,*
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43, 16, -4.0,1,3,3,2,16:20:44.75
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43, 17, -4.0,1,2,2,2,16:20:48.53,*
SR,125HzS-Spi-070rms-FixNz-1P,16-Mar-2018,16:19:43, 18, -6.0,0,3,2,2,16:20:52.63,*
