listener,CondCode,date,time,trial,SNR,correct,order,response,step,rTime,rev
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50,  1,+12.0,1,1,1,5,16:08:50.63
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50,  2, +7.0,1,1,1,5,16:08:50.76
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50,  3, +2.0,1,3,3,5,16:08:50.88
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50,  4, -3.0,1,1,1,5,16:08:51.01
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50,  5, -8.0,1,1,1,5,16:08:51.13
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50,  6,-13.0,0,2,3,5,16:08:51.26
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50,  7, -9.0,1,1,1,4,16:08:51.38
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50,  8, -9.0,1,1,1,4,16:08:51.51
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50,  9,-12.0,0,3,2,3,16:08:51.63
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50, 10,-10.0,1,2,2,2,16:08:51.76
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50, 11,-10.0,1,3,3,2,16:08:51.89,*
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50, 12,-12.0,0,2,3,2,16:08:52.02,*
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50, 13,-10.0,1,2,2,2,16:08:52.14
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50, 14,-10.0,1,1,1,2,16:08:52.26,*
SR,125HzS-Spi-070rms-FixNz-3P,27-Mar-2018,16:08:50, 15,-12.0,0,1,2,2,16:08:52.38,*
