listener,CondCode,date,time,trial,SNR,correct,order,response,step,rTime,rev
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35,  1,+18.0,1,2,2,5,16:14:41.05
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35,  2,+13.0,1,2,2,5,16:14:44.45
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35,  3, +8.0,1,2,2,5,16:14:47.73
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35,  4, +3.0,1,3,3,5,16:14:51.36
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35,  5, -2.0,1,1,1,5,16:14:55.13
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35,  6, -7.0,0,2,1,5,16:14:58.59
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35,  7, -3.0,1,1,1,4,16:15:01.88
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35,  8, -3.0,1,1,1,4,16:15:05.30
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35,  9, -6.0,1,3,3,3,16:15:09.45
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35, 10, -6.0,0,2,1,3,16:15:13.24
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35, 11, -4.0,1,2,2,2,16:15:16.55
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35, 12, -4.0,1,2,2,2,16:15:19.94,*
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35, 13, -6.0,0,2,3,2,16:15:23.32,*
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35, 14, -4.0,1,3,3,2,16:15:26.84
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35, 15, -4.0,0,1,2,2,16:15:30.64
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35, 16, -2.0,0,2,3,2,16:15:34.67
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35, 17, +0.0,1,1,1,2,16:15:38.30
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35, 18, +0.0,1,2,2,2,16:15:42.19,*
SR,125HzS-Spi-070rms-FixNz-1P,27-Mar-2018,16:14:35, 19, -2.0,0,2,1,2,16:15:45.78,*
