listener,CondCode,date,time,trial,SNR,correct,order,response,step,rTime,rev
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41,  1,+20.0,1,1,1,8,11:03:47.37
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41,  2,+12.0,1,3,3,8,11:03:50.75
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41,  3, +4.0,1,3,3,8,11:03:54.26
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41,  4, -4.0,1,3,3,8,11:03:57.69
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41,  5,-12.0,1,3,3,8,11:04:01.18
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41,  6,-20.0,1,2,2,8,11:04:04.57
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41,  7,-28.0,0,1,2,8,11:04:08.05
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41,  8,-22.0,1,2,2,6,11:04:11.41
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41,  9,-22.0,1,3,3,6,11:04:14.79
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 10,-26.0,1,2,2,4,11:04:18.11
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 11,-26.0,1,3,3,4,11:04:22.06
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 12,-30.0,1,1,1,4,11:04:25.30
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 13,-30.0,1,2,2,4,11:04:28.86
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 14,-34.0,0,2,1,4,11:04:32.55
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 15,-32.0,1,1,1,2,11:04:35.83
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 16,-32.0,0,2,1,2,11:04:39.25
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 17,-30.0,1,3,3,2,11:04:42.89
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 18,-30.0,0,2,3,2,11:04:47.26
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 19,-28.0,0,3,1,2,11:04:51.05
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 20,-26.0,1,1,1,2,11:04:54.55
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 21,-26.0,1,2,2,2,11:04:57.79,*
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 22,-28.0,0,1,3,2,11:05:00.98,*
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 23,-26.0,1,1,1,2,11:05:04.18
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 24,-26.0,1,1,1,2,11:05:07.45,*
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 25,-28.0,1,1,1,2,11:05:10.90
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 26,-28.0,0,2,1,2,11:05:14.29,*
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 27,-26.0,0,1,3,2,11:05:18.41
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 28,-24.0,1,1,1,2,11:05:21.68
SR,500HzS-Spi-070rms-FixNz-1P,16-Mar-2018,11:03:41, 29,-24.0,1,3,3,2,11:05:25.51,*
